Latitude,Longitude,Yield
-17.829855,-52.08341,6.8753731
-17.829813,-52.083428,6.726499
-17.8298,-52.083435,6.6194239
-17.829771,-52.083446,6.4044506
-17.82973,-52.083466,5.9287117
-17.829716,-52.083471,5.3606792
-17.829688,-52.083485,5.7164931
-17.829646,-52.083503,6.1187254
-17.82962,-52.083516,5.8925331
-17.829606,-52.083523,5.5873945
-17.829565,-52.08354,4.994954
-17.829536,-52.083555,6.0051324
-17.829523,-52.08356,5.8624434
-17.82948,-52.083578,5.470607
-17.829453,-52.083591,5.4339383
-17.829438,-52.083598,5.9364012
-17.8294,-52.08362,5.6342102
-17.829373,-52.083633,5.5122477
-17.829346,-52.083645,5.9862552
-17.829321,-52.08366,6.5574562
-17.829295,-52.083673,6.529304
-17.829281,-52.083678,5.9746046
-17.829238,-52.083695,5.5637905
-17.829211,-52.083708,5.7734005
-17.829196,-52.083715,5.5361839
-17.829153,-52.083733,6.0812064
-17.82914,-52.083738,5.5942544
-17.829096,-52.083755,5.3037377
-17.82907,-52.083766,5.9795317
-17.829043,-52.08378,5.3668015
-17.829015,-52.083791,5.934248
-17.828988,-52.083803,6.2102111
-17.828961,-52.083818,5.9922231
-17.828933,-52.083831,5.7528522
-17.828906,-52.083843,5.9475065
-17.82888,-52.083856,5.2872822
-17.828853,-52.083868,5.6854661
-17.828826,-52.083881,5.9037122
-17.828811,-52.083886,6.0503613
-17.828783,-52.0839,6.4968773
-17.828743,-52.08392,6.4798039
-17.828715,-52.083931,5.9405994
-17.828688,-52.083945,5.2214362
-17.828661,-52.083958,5.6292658
-17.828633,-52.08397,5.7899362
-17.828606,-52.083983,6.2944845
-17.82858,-52.083996,6.0638638
-17.828551,-52.084008,5.2054473
-17.828523,-52.08402,5.7503927
-17.828495,-52.084031,5.7900718
-17.828466,-52.084045,5.281526
-17.828438,-52.084056,6.2292255
-17.828408,-52.08407,5.7425752
-17.828395,-52.084075,5.2278431
-17.828355,-52.084095,5.4319877
-17.828328,-52.084108,5.8034509
-17.828301,-52.084121,6.2337662
-17.828273,-52.084133,5.5930168
-17.828246,-52.084148,6.2008507
-17.82822,-52.08416,6.3858487
-17.828193,-52.084173,6.0681488
-17.828166,-52.084185,5.840507
-17.828138,-52.084196,5.8977153
-17.828111,-52.08421,5.7124552
-17.828083,-52.084221,5.4620455
-17.828056,-52.084235,5.9401749
-17.82803,-52.084246,5.7403574
-17.828001,-52.08426,5.369326
-17.827973,-52.084271,5.9754149
-17.827945,-52.084283,6.3697015
-17.827918,-52.084298,5.9279666
-17.827893,-52.084311,5.9517709
-17.827865,-52.084325,5.4789937
-17.827836,-52.084336,5.3497223
-17.82781,-52.084348,5.3694588
-17.827781,-52.084361,5.3491915
-17.827755,-52.084373,5.4453403
-17.827726,-52.084386,5.8731729
-17.8277,-52.0844,5.9728996
-17.827673,-52.084413,5.1813571
-17.827645,-52.084426,5.541082
-17.827618,-52.08444,5.545966
-17.827591,-52.084451,4.9849318
-17.827563,-52.084465,5.0059128
-17.827536,-52.084478,5.0553711
-17.82751,-52.084491,5.3077826
-17.827483,-52.084505,5.4630307
-17.827456,-52.084518,5.1045637
-17.827428,-52.08453,5.0460651
-17.827401,-52.084541,4.9477753
-17.827373,-52.084555,4.9126799
-17.827346,-52.084566,4.9824878
-17.827321,-52.084581,5.121188
-17.827293,-52.084595,4.7944576
-17.827266,-52.084606,5.6021919
-17.827238,-52.08462,5.4099568
-17.827211,-52.084631,5.4472574
-17.827183,-52.084643,5.4579338
-17.827155,-52.084656,5.774031
-17.827128,-52.084668,5.4321863
-17.827101,-52.084681,5.5856463
-17.827075,-52.084695,5.1997111
-17.827048,-52.084708,5.3053488
-17.82702,-52.084723,4.9126298
-17.826991,-52.084736,5.0489977
-17.826963,-52.084751,4.6540385
-17.826935,-52.084766,5.0987576
-17.826906,-52.08478,5.3466491
-17.826878,-52.084793,5.3966048
-17.826848,-52.084806,5.7023521
-17.826818,-52.08482,5.9875641
-17.82679,-52.084833,5.6488421
-17.82676,-52.084846,5.4216213
-17.826731,-52.084861,5.3555304
-17.826701,-52.084875,5.868212
-17.826671,-52.084886,5.1161371
-17.826641,-52.0849,5.0689987
-17.826613,-52.084911,5.491905
-17.826585,-52.084926,4.7447579
-17.826553,-52.08494,5.0086762
-17.826523,-52.084953,5.2014665
-17.826495,-52.084965,4.7473247
-17.826465,-52.08498,4.8467647
-17.826436,-52.084993,5.3315902
-17.826408,-52.085005,5.2757771
-17.82638,-52.08502,5.2111015
-17.826351,-52.085035,5.2780111
-17.826323,-52.08505,5.0764376
-17.826295,-52.085065,4.752009
-17.826266,-52.085078,4.6692629
-17.826236,-52.085091,4.7615599
-17.826208,-52.085105,5.1041281
-17.82618,-52.08512,5.0104446
-17.82615,-52.085135,5.3998638
-17.82612,-52.085146,5.2565926
-17.82609,-52.085158,5.3519107
-17.82606,-52.085171,5.4186199
-17.82603,-52.085185,5.1623258
-17.826001,-52.085198,5.5316225
-17.825971,-52.085211,4.7963446
-17.825941,-52.085225,5.2771961
-17.825911,-52.08524,5.2072619
-17.825883,-52.085253,4.9815699
-17.825853,-52.085266,4.4791787
-17.825825,-52.085281,4.1343992
-17.825795,-52.085295,4.5686883
-17.825766,-52.085308,4.5261651
-17.825736,-52.085321,4.6590726
-17.825706,-52.085335,4.4227305
-17.82568,-52.085345,5.6970566
-17.825655,-52.085356,6.0679693
-17.825633,-52.085366,7.1353122
-17.825606,-52.085378,9.5176264
-17.825603,-52.085383,9.268627
-17.825593,-52.085391,8.7842527
-17.825585,-52.085401,5.2113832
-17.82558,-52.085426,3.2528292
-17.825583,-52.085455,2.1869976
-17.825596,-52.085485,0.6870488
-17.825615,-52.085515,0.3069957
-17.825633,-52.08555,0.25512
-17.825645,-52.085586,0.2068298
-17.825655,-52.085621,0.2381606
-17.82567,-52.085648,0.2659055
-17.825683,-52.085673,0.0819936
-17.825698,-52.085696,0.2693551
-17.825711,-52.085715,0.2902919
-17.825733,-52.08575,0.2500953
-17.825733,-52.08575,8.8002588
-17.825728,-52.08574,29.0233069
-17.825726,-52.08574,4.3394141
-17.825726,-52.085741,9.5089186
-17.825728,-52.085745,7.6071363
-17.825728,-52.085746,73.2254563
-17.82573,-52.085746,7.3170972
-17.82573,-52.085753,14.9900024
-17.82573,-52.085755,12.7646835
-17.82573,-52.085761,6.8781943
-17.825731,-52.085763,6.3718756
-17.825733,-52.085761,22.4849896
-17.825733,-52.085761,4.9013822
-17.825735,-52.085763,4.7834356
-17.825736,-52.085763,4.6815957
-17.82574,-52.085766,7.4889356
-17.82574,-52.085765,13.2510732
-17.82574,-52.085766,21.5397691
-17.82574,-52.085766,11.228228
-17.82574,-52.085768,7.4453271
-17.825741,-52.08577,9.468216
-17.825741,-52.08577,33.1548947
-17.825741,-52.08577,7.4851847
-17.825741,-52.085773,8.791528
-17.825736,-52.085773,30.584021
-17.825736,-52.085773,8.3438387
-17.825741,-52.085785,4.5822574
-17.825745,-52.08579,0.9282029
-17.825755,-52.085821,0.5507594
-17.825758,-52.085836,0.8267584
-17.825765,-52.085853,5.1165069
-17.825763,-52.085855,61.9838434
-17.82576,-52.085855,4.118239
-17.82576,-52.085855,50.4595638
-17.826061,-52.08625,6.996514
-17.826058,-52.08625,2.0164274
-17.826051,-52.086253,1.5891683
-17.826038,-52.086258,0.9355596
-17.82602,-52.086265,0.7206415
-17.826,-52.086273,0.7004551
-17.825978,-52.086281,1.0404429
-17.825953,-52.086293,1.9015603
-17.825928,-52.086306,2.9156304
-17.825903,-52.086318,3.6018699
-17.82588,-52.08633,4.2709738
-17.825855,-52.086341,4.4481712
-17.825828,-52.086355,4.1324544
-17.825803,-52.086368,4.3394864
-17.825778,-52.08638,4.8232481
-17.825755,-52.08639,4.8755364
-17.825731,-52.086401,4.920638
-17.825706,-52.086411,5.0330832
-17.82568,-52.086425,5.0915347
-17.825655,-52.086436,4.7149461
-17.82563,-52.086446,4.9547134
-17.825603,-52.086456,5.4581489
-17.825578,-52.086468,5.1557562
-17.825551,-52.08648,5.2775317
-17.825526,-52.086493,5.0964287
-17.825498,-52.086506,5.3916804
-17.825471,-52.086518,4.9338771
-17.825446,-52.08653,4.7974262
-17.825421,-52.086541,4.9137711
-17.825395,-52.086555,5.4460374
-17.825368,-52.086566,5.1664205
-17.82534,-52.086581,5.3462339
-17.825313,-52.086596,5.509723
-17.825285,-52.08661,4.7249288
-17.825255,-52.086625,5.2696694
-17.82523,-52.086636,4.76194
-17.8252,-52.086651,5.0762396
-17.825173,-52.086665,5.1089057
-17.825146,-52.086678,4.9441284
-17.825118,-52.086695,4.8153331
-17.825088,-52.086708,4.7843377
-17.825061,-52.08672,4.7934988
-17.825036,-52.086731,4.5158898
-17.82501,-52.086745,4.6799685
-17.824983,-52.086755,4.6621143
-17.824953,-52.086768,4.7881416
-17.824926,-52.086781,4.6294344
-17.8249,-52.086793,4.8652448
-17.824873,-52.086803,4.9095561
-17.824845,-52.086816,4.8127866
-17.824818,-52.086828,4.9135113
-17.824791,-52.08684,4.7335988
-17.824763,-52.086855,4.4260438
-17.824735,-52.08687,4.6192416
-17.824706,-52.086883,4.7880505
-17.824676,-52.0869,4.5048445
-17.824648,-52.086915,4.8851768
-17.824621,-52.086928,4.6556685
-17.824593,-52.086941,4.6767999
-17.824563,-52.086958,4.3753385
-17.824536,-52.08697,4.5303185
-17.824506,-52.086986,4.4889737
-17.824478,-52.087,4.6123365
-17.82445,-52.087015,4.7211804
-17.82442,-52.087028,4.9880609
-17.82439,-52.087043,4.9068005
-17.82436,-52.087056,4.7271147
-17.824331,-52.08707,5.0519244
-17.824305,-52.087081,4.7179322
-17.824276,-52.087093,5.2385938
-17.824246,-52.087106,5.1557895
-17.824216,-52.087121,5.139979
-17.824188,-52.087133,4.830163
-17.82416,-52.087146,4.7331596
-17.824131,-52.087158,5.2106233
-17.824103,-52.087173,4.6699816
-17.824075,-52.087188,5.0076693
-17.824045,-52.087203,5.1933469
-17.824018,-52.087215,5.3498158
-17.823988,-52.08723,5.5369608
-17.82396,-52.087245,5.463399
-17.823931,-52.087256,4.9210734
-17.8239,-52.087271,5.0834222
-17.82387,-52.087286,5.1210201
-17.82384,-52.087301,5.0350844
-17.823811,-52.087315,4.6548996
-17.823781,-52.087328,4.8059132
-17.823753,-52.087341,4.5083405
-17.823726,-52.087355,4.5402944
-17.823696,-52.08737,4.7877801
-17.823668,-52.087385,5.2650346
-17.823636,-52.0874,4.7756182
-17.823608,-52.087411,5.1352923
-17.823581,-52.087423,4.8598744
-17.823553,-52.087436,4.2823691
-17.823525,-52.08745,4.5851202
-17.823496,-52.087461,5.1851471
-17.823468,-52.087476,5.1961174
-17.823438,-52.08749,5.2488708
-17.823411,-52.087501,5.1620647
-17.823381,-52.087518,4.9980764
-17.82335,-52.087531,5.2573423
-17.82332,-52.087546,4.7498739
-17.82329,-52.087561,4.8688364
-17.823261,-52.087575,5.0129669
-17.823231,-52.087591,4.9123656
-17.823203,-52.087605,5.4481404
-17.823173,-52.08762,5.4322577
-17.823145,-52.087635,5.4152746
-17.823118,-52.08765,4.9208064
-17.823088,-52.087663,5.3258439
-17.823061,-52.087675,5.0944483
-17.823033,-52.087688,5.118801
-17.823005,-52.0877,4.9157187
-17.822976,-52.087713,4.9160585
-17.82295,-52.087726,4.9017598
-17.822921,-52.08774,5.0759869
-17.822893,-52.087753,5.6234813
-17.822865,-52.087766,5.4015984
-17.822836,-52.087778,5.3641549
-17.82281,-52.087791,5.6542617
-17.82278,-52.087803,5.556036
-17.822751,-52.087818,5.6211755
-17.822725,-52.08783,4.8952203
-17.822695,-52.087843,5.4774233
-17.822668,-52.087856,4.6784439
-17.822638,-52.08787,5.7446288
-17.822608,-52.087883,5.3705944
-17.822578,-52.087896,5.1631565
-17.82255,-52.08791,4.9803468
-17.82252,-52.087925,4.9242376
-17.822491,-52.087938,5.3920854
-17.822458,-52.087956,5.6405014
-17.82243,-52.087971,5.4860738
-17.822401,-52.087985,5.6780173
-17.822373,-52.087998,5.9821047
-17.822345,-52.088011,5.3770764
-17.822315,-52.088025,5.3411578
-17.822285,-52.08804,5.5896993
-17.82226,-52.088053,5.272195
-17.82223,-52.088066,5.6983117
-17.822198,-52.08808,6.4019461
-17.82217,-52.088091,5.4499464
-17.822141,-52.088106,4.9993344
-17.822115,-52.08812,5.3896882
-17.822086,-52.088133,5.8622318
-17.822056,-52.08815,5.6737489
-17.822026,-52.088165,5.1619199
-17.821995,-52.08818,5.3087879
-17.821966,-52.088196,4.5964692
-17.821935,-52.088211,4.9388124
-17.821903,-52.088226,4.8228868
-17.821875,-52.08824,5.3422578
-17.821843,-52.088256,5.8027418
-17.821811,-52.088271,5.5768275
-17.821785,-52.088288,4.899207
-17.821755,-52.088301,5.58064
-17.821725,-52.088315,5.5530992
-17.821693,-52.088331,6.1395239
-17.821663,-52.088346,5.8892964
-17.821633,-52.08836,5.0505248
-17.821603,-52.088375,4.438493
-17.821573,-52.088391,4.7243281
-17.821543,-52.088405,5.4989356
-17.821513,-52.08842,5.3436891
-17.821483,-52.088433,5.5631261
-17.821453,-52.088446,5.1483606
-17.821423,-52.08846,5.518299
-17.821393,-52.088473,5.4454935
-17.82135,-52.088495,5.9073619
-17.821335,-52.088503,5.5789871
-17.821305,-52.088516,5.7124101
-17.821276,-52.088533,5.2113406
-17.821233,-52.088555,5.611833
-17.821218,-52.08856,5.5886849
-17.821173,-52.088581,5.0744191
-17.821156,-52.08859,4.9989004
-17.821115,-52.08861,5.3566314
-17.8211,-52.088616,5.6968161
-17.821055,-52.088636,5.9079993
-17.821026,-52.088653,5.3653964
-17.821011,-52.08866,4.8246215
-17.820981,-52.088673,4.7764794
-17.82094,-52.088693,5.9715965
-17.820926,-52.0887,5.3693874
-17.82088,-52.088723,5.525905
-17.820865,-52.08873,5.0697262
-17.82082,-52.088751,4.8824129
-17.820805,-52.088756,5.3888625
-17.820776,-52.088771,5.8743307
-17.820733,-52.088793,5.5050593
-17.820703,-52.088808,5.213113
-17.820675,-52.08882,4.8222798
-17.820661,-52.088826,5.6139695
-17.820613,-52.088846,5.9685808
-17.820586,-52.088863,5.247642
-17.820556,-52.088876,4.8683121
-17.820541,-52.088883,4.842503
-17.820511,-52.088898,5.758227
-17.82047,-52.088918,5.0506236
-17.820438,-52.088933,6.5344096
-17.820406,-52.088948,5.9725084
-17.820376,-52.088961,5.9815806
-17.820346,-52.088975,5.9441471
-17.820318,-52.088988,5.6593819
-17.82029,-52.089001,6.4245577
-17.820261,-52.089015,5.5158709
-17.820235,-52.089028,5.8360707
-17.820205,-52.089041,5.4225256
-17.820175,-52.089056,5.7668044
-17.820146,-52.08907,5.3875802
-17.820116,-52.089086,6.2941592
-17.820085,-52.089101,5.8845513
-17.820055,-52.089116,6.2603915
-17.820026,-52.08913,5.9053592
-17.819995,-52.089145,6.0569468
-17.819968,-52.089158,6.2524599
-17.81994,-52.089171,5.8644828
-17.819925,-52.08918,5.9643453
-17.819881,-52.0892,5.8453548
-17.819851,-52.089215,6.148802
-17.819823,-52.089228,6.4005715
-17.819793,-52.089241,6.0036841
-17.819765,-52.089255,6.1144897
-17.819735,-52.08927,5.9183488
-17.819706,-52.089285,6.32084
-17.819678,-52.089296,5.9484544
-17.819648,-52.089311,5.8916643
-17.81962,-52.089323,6.177878
-17.819593,-52.089335,5.8151855
-17.819578,-52.08934,5.3819954
-17.819535,-52.08936,5.7138075
-17.819506,-52.089373,6.0522603
-17.819478,-52.089385,5.6643746
-17.81945,-52.089398,5.432155
-17.81942,-52.089411,5.3914192
-17.819393,-52.089423,5.1440681
-17.819365,-52.089436,5.4716477
-17.819333,-52.089453,5.3273095
-17.819303,-52.089466,5.5392361
-17.819275,-52.089481,5.8524161
-17.819245,-52.089496,5.4818245
-17.819226,-52.089505,5.1428308
-17.819183,-52.089528,5.2805575
-17.819153,-52.089541,5.448181
-17.819123,-52.089558,5.5074013
-17.819093,-52.089573,6.1314423
-17.819065,-52.089586,5.1180846
-17.819033,-52.0896,5.073736
-17.819005,-52.089615,5.5463698
-17.818973,-52.08963,5.4646304
-17.818945,-52.089643,5.4641475
-17.818915,-52.089658,5.3808845
-17.818888,-52.089671,5.8194502
-17.818858,-52.089686,5.6612623
-17.81883,-52.089701,6.1956574
-17.8188,-52.089715,6.2495501
-17.818773,-52.08973,5.5796828
-17.818748,-52.089745,5.7954454
-17.818735,-52.08975,5.7681127
-17.818705,-52.08975,5.7754314
-17.818688,-52.089746,5.1048563
-17.81863,-52.089755,4.0324172
-17.818613,-52.08979,2.0039881
-17.818628,-52.089823,0.6956275
-17.818656,-52.089843,0.3881295
-17.818691,-52.089843,0.4106488
-17.818713,-52.089835,0.3053057
-17.81873,-52.089826,0.4318439
-17.818746,-52.089818,0.4268532
-17.818771,-52.089805,0.3441213
-17.818795,-52.089793,0.3879083
-17.818818,-52.089778,1.1351194
-17.818841,-52.089766,2.7322774
-17.818866,-52.089753,4.4206174
-17.81889,-52.089741,5.0090816
-17.818918,-52.089726,5.2270363
-17.818946,-52.089713,4.9731188
-17.818975,-52.0897,4.8941896
-17.819001,-52.089685,5.0415235
-17.819025,-52.089671,5.0116753
-17.819056,-52.089658,4.8943977
-17.819083,-52.089645,5.3348209
-17.819111,-52.089631,4.8356621
-17.81914,-52.089618,5.7816287
-17.81917,-52.089603,6.3149779
-17.819198,-52.08959,5.9198633
-17.819225,-52.089576,5.8534207
-17.819251,-52.089563,5.2273779
-17.81928,-52.08955,6.5011262
-17.819308,-52.089535,5.3367023
-17.819336,-52.08952,5.5108128
-17.819365,-52.089506,5.7839016
-17.819393,-52.089491,5.5929702
-17.819423,-52.089478,5.1954761
-17.819451,-52.089463,5.4429332
-17.819481,-52.089448,5.2281015
-17.819508,-52.089435,5.7038668
-17.819538,-52.089421,5.5978585
-17.819566,-52.089406,5.7550887
-17.819595,-52.089393,5.0820856
-17.819626,-52.08938,5.4588993
-17.819655,-52.089366,5.5336121
-17.819683,-52.089353,5.1501068
-17.819711,-52.089338,5.8472194
-17.819741,-52.089325,5.4827263
-17.81977,-52.089311,5.9580163
-17.8198,-52.089298,5.5276505
-17.819828,-52.089283,6.0206535
-17.819856,-52.08927,5.7870822
-17.819886,-52.089255,6.3551183
-17.819915,-52.089241,5.6567968
-17.819946,-52.089228,5.9717956
-17.819976,-52.089215,5.8803462
-17.820003,-52.0892,6.4604664
-17.820033,-52.089186,5.9903833
-17.82006,-52.089171,6.1022257
-17.82009,-52.08916,6.2280231
-17.82012,-52.089145,5.6449772
-17.82015,-52.089131,5.7754567
-17.82018,-52.089116,5.8853334
-17.82021,-52.089103,6.2158673
-17.820238,-52.089088,5.4071126
-17.820266,-52.089075,5.4750829
-17.820295,-52.08906,5.4786503
-17.820321,-52.089048,5.1936067
-17.820351,-52.089033,6.0293933
-17.820381,-52.08902,5.7374357
-17.82041,-52.089005,5.5084097
-17.820438,-52.088991,4.8108787
-17.820466,-52.088978,5.5033017
-17.820496,-52.088965,4.7506546
-17.820525,-52.08895,5.7168023
-17.820555,-52.088935,4.8971263
-17.820585,-52.088923,5.3690691
-17.820615,-52.088908,6.2920811
-17.820646,-52.088895,6.1131986
-17.820675,-52.08888,5.8960144
-17.820705,-52.088866,4.9946393
-17.820731,-52.088853,4.9409838
-17.820761,-52.088838,4.6541742
-17.82079,-52.088825,5.92096
-17.820818,-52.08881,5.5484074
-17.820848,-52.088796,5.4700433
-17.820876,-52.088781,5.3003449
-17.820906,-52.088768,5.3160061
-17.820935,-52.088755,5.3644399
-17.820963,-52.088741,5.6826329
-17.820993,-52.088728,6.0031196
-17.821023,-52.088715,5.2590292
-17.821051,-52.0887,5.6970039
-17.821078,-52.088686,5.5512261
-17.82111,-52.088673,5.4436032
-17.82114,-52.088658,6.0523451
-17.821168,-52.088643,5.8946563
-17.821198,-52.08863,5.8716511
-17.821226,-52.088615,5.4729457
-17.821256,-52.088601,5.8511406
-17.821283,-52.088588,5.6259749
-17.821313,-52.088573,5.4364971
-17.821341,-52.088558,5.3663094
-17.82137,-52.088545,5.7781516
-17.821401,-52.088531,6.0006909
-17.82143,-52.088516,5.4504235
-17.821458,-52.088503,5.2450238
-17.821486,-52.08849,5.5459694
-17.821516,-52.088476,5.8097523
-17.821548,-52.088463,6.0213029
-17.821578,-52.08845,5.355522
-17.821608,-52.088435,5.8547036
-17.821636,-52.088421,5.3309617
-17.821666,-52.088408,5.1501528
-17.821693,-52.088395,5.3770613
-17.821725,-52.088383,5.9807797
-17.821753,-52.088366,6.0453156
-17.82178,-52.088353,4.8041574
-17.821811,-52.08834,5.3734874
-17.82184,-52.088325,5.7401284
-17.82187,-52.088311,5.0790432
-17.8219,-52.088298,5.5352604
-17.82193,-52.088285,5.4421968
-17.821958,-52.088271,5.3689839
-17.821986,-52.088258,4.7668883
-17.822013,-52.088243,5.6211657
-17.822043,-52.08823,5.4332964
-17.822073,-52.088216,5.6972944
-17.822101,-52.088201,5.6141557
-17.82213,-52.088188,5.2924538
-17.822158,-52.088175,5.6282806
-17.822185,-52.088161,5.3190299
-17.822215,-52.088146,5.8476806
-17.822245,-52.088135,5.2829248
-17.822275,-52.088121,5.8540346
-17.822303,-52.088106,5.6185956
-17.822331,-52.088095,5.6806367
-17.822373,-52.088073,5.8265658
-17.822388,-52.088066,6.1781256
-17.822418,-52.088051,6.359158
-17.822461,-52.088031,5.9604047
-17.822476,-52.088025,6.0776924
-17.822505,-52.088011,5.5140662
-17.822533,-52.087998,5.8965016
-17.822561,-52.087985,5.8514345
-17.82259,-52.087971,6.1788496
-17.82262,-52.087958,6.1374522
-17.822648,-52.087943,6.2023859
-17.82269,-52.087923,6.4074605
-17.822718,-52.08791,5.6925687
-17.822748,-52.087896,5.9514756
-17.82276,-52.087888,5.9793609
-17.822803,-52.087868,5.6236101
-17.822818,-52.08786,5.8816469
-17.822861,-52.08784,5.3659838
-17.82289,-52.087826,5.3131946
-17.822918,-52.087811,5.3733124
-17.822946,-52.087798,5.5167469
-17.82296,-52.087791,5.5762539
-17.82299,-52.087778,5.3609785
-17.823016,-52.087763,5.2954292
-17.823058,-52.087743,5.3925554
-17.823071,-52.087736,5.4787872
-17.823113,-52.087716,5.5654919
-17.823126,-52.08771,6.0794143
-17.823165,-52.087691,6.5576311
-17.823178,-52.087686,6.1199534
-17.823216,-52.087666,6.0446447
-17.82323,-52.087661,6.0832284
-17.823251,-52.087653,7.2539674
-17.823268,-52.087645,7.5249497
-17.823295,-52.087633,8.9542928
-17.823303,-52.087628,6.4870836
-17.823326,-52.087618,6.4594264
-17.82336,-52.087601,4.9351268
-17.82337,-52.087596,4.7344917
-17.823408,-52.087578,4.378712
-17.823423,-52.087573,4.5987891
-17.823465,-52.087555,4.6279195
-17.823493,-52.087545,4.9095957
-17.823505,-52.087538,5.2348837
-17.823546,-52.087518,5.0497442
-17.823573,-52.087506,5.4972288
-17.823601,-52.087493,5.1110045
-17.82363,-52.087481,4.9203489
-17.823656,-52.087466,4.9764028
-17.823686,-52.087455,4.6310049
-17.823713,-52.087438,4.3141704
-17.823741,-52.087425,4.5517228
-17.823768,-52.087411,4.8976031
-17.823795,-52.0874,5.8667392
-17.823823,-52.087386,6.1015989
-17.823851,-52.087373,5.7120193
-17.823878,-52.087361,5.869262
-17.823905,-52.087348,5.2586448
-17.823933,-52.087336,4.7275962
-17.82396,-52.087323,4.6983968
-17.823985,-52.08731,5.0719022
-17.82401,-52.087296,5.1169749
-17.824038,-52.087283,5.0300283
-17.824066,-52.087268,5.027696
-17.824093,-52.087255,4.983075
-17.82412,-52.087241,5.374452
-17.824145,-52.08723,5.3892267
-17.824173,-52.087216,5.7123534
-17.8242,-52.087203,5.4217553
-17.824226,-52.08719,5.4620364
-17.824255,-52.087178,4.9370537
-17.824283,-52.087165,5.1029575
-17.824311,-52.087153,4.9172771
-17.82434,-52.08714,5.0875663
-17.824366,-52.087126,5.4758849
-17.824395,-52.087113,5.370631
-17.824421,-52.0871,5.4532394
-17.824448,-52.087088,4.999336
-17.824475,-52.087075,5.1509185
-17.824501,-52.08706,5.2143918
-17.82453,-52.087048,5.3028709
-17.824558,-52.087033,4.8567565
-17.824585,-52.087021,4.9439863
-17.824615,-52.087008,4.750992
-17.824641,-52.086995,5.0770736
-17.82467,-52.086981,4.8783347
-17.824698,-52.08697,4.9197418
-17.824726,-52.086956,4.8287321
-17.824755,-52.086943,4.9565702
-17.824785,-52.08693,4.8322654
-17.824811,-52.086916,5.2512771
-17.824841,-52.086903,4.8513933
-17.82487,-52.086888,4.7431918
-17.824898,-52.086876,4.1905512
-17.824926,-52.086863,4.5345636
-17.824953,-52.08685,4.7385903
-17.824981,-52.086836,5.0154135
-17.82501,-52.086823,4.8894822
-17.825038,-52.08681,4.6485734
-17.825063,-52.086795,5.1339037
-17.825091,-52.086781,4.8551645
-17.82512,-52.086768,5.1604124
-17.82515,-52.086756,5.289109
-17.825178,-52.086741,4.9488326
-17.825208,-52.086728,4.8784054
-17.825236,-52.086715,4.6879142
-17.825263,-52.086701,5.0404287
-17.825291,-52.086688,5.2095118
-17.825318,-52.086675,5.2390022
-17.825346,-52.086661,5.3949206
-17.825375,-52.086648,5.4058077
-17.8254,-52.086635,5.1723703
-17.825426,-52.08662,5.4609859
-17.825453,-52.086606,5.3418001
-17.825481,-52.086593,5.4999951
-17.825511,-52.08658,5.4745449
-17.825541,-52.086566,5.5212515
-17.825568,-52.086555,5.9393989
-17.825595,-52.086541,6.6758233
-17.825615,-52.086533,7.6209713
-17.825631,-52.086525,9.5809353
-17.825648,-52.086516,8.1672013
-17.825675,-52.086505,5.0863361
-17.825705,-52.086493,4.7334602
-17.82573,-52.08648,3.756856
-17.825756,-52.086466,3.4766092
-17.825785,-52.086455,4.4878828
-17.825813,-52.086441,5.2042468
-17.82584,-52.08643,5.4646948
-17.825868,-52.086418,5.5084363
-17.825896,-52.086406,5.4056791
-17.825923,-52.086393,5.2296661
-17.825951,-52.08638,5.2373514
-17.82598,-52.086366,5.2942591
-17.826006,-52.086353,5.1833455
-17.826033,-52.086341,6.0410132
-17.82606,-52.08633,5.8258706
-17.826085,-52.086321,5.2499914
-17.82611,-52.086308,6.1077016
-17.826126,-52.08629,4.9449789
-17.826135,-52.086266,2.7073228
-17.826141,-52.086235,1.0780588
-17.826133,-52.086205,0.53009
-17.826108,-52.086185,0.5294641
-17.826081,-52.086186,0.5423058
-17.826065,-52.086195,0.7400052
-17.826051,-52.086205,0.8482404
-17.826038,-52.086213,0.9315597
-17.826023,-52.086221,0.7893849
-17.826003,-52.086231,0.5987835
-17.82598,-52.086245,0.488272
-17.825955,-52.086261,0.5342039
-17.82593,-52.086275,1.4629164
-17.825906,-52.086286,3.3836599
-17.825881,-52.0863,4.3301734
-17.825858,-52.086313,4.9160332
-17.825845,-52.08632,4.7697961
-17.825806,-52.086338,5.120471
-17.82578,-52.086351,4.5846316
-17.825753,-52.086366,4.5862221
-17.825725,-52.08638,4.6704929
-17.8257,-52.086391,5.2997005
-17.825671,-52.086405,5.3825636
-17.825645,-52.086418,4.8274803
-17.825618,-52.086431,4.9638416
-17.82559,-52.086446,5.1932121
-17.825561,-52.08646,4.8707215
-17.825536,-52.086473,5.40818
-17.825508,-52.086488,5.4332312
-17.825483,-52.0865,5.4927781
-17.825453,-52.086513,5.4762531
-17.825426,-52.086528,5.4295982
-17.825398,-52.086541,5.7639
-17.82537,-52.086555,5.9354879
-17.825343,-52.086568,6.0804602
-17.825313,-52.086581,5.9532707
-17.825283,-52.086596,5.711117
-17.82527,-52.086603,5.9336865
-17.825225,-52.086623,5.1665086
-17.825196,-52.086635,5.6363734
-17.825166,-52.086651,4.9584822
-17.825138,-52.086666,5.2274482
-17.82511,-52.086681,4.6244933
